1795,11,0,16,0
1795,19,0,23,0
60,12,0,0,0
2421,11,0,23,30
399,7,0,0,45
2699,0,0,0,0
1083,11,0,23,0
462,12,30,15,30
462,18,30,23,30
2090,11,30,15,30
2090,18,0,0,0
4230,11,0,1,0
3075,10,0,0,30
3191,11,0,23,0
2675,19,30,23,45
2327,11,0,23,0
3431,12,0,23,30
4758,9,30,22,0
3466,11,0,23,0
2436,11,0,23,0
2694,12,30,14,45
2694,19,0,23,30
3593,12,0,23,0
5056,9,0,23,0
3899,0,0,0,0
550,10,0,23,0
2128,12,0,23,30
1128,12,30,23,0
203,10,0,23,0
4607,7,0,23,0
1726,11,0,23,0
666,9,0,23,0
3172,11,30,23,30
718,11,0,0,0
376,11,0,23,0
1796,12,0,23,0
1533,12,0,23,0
1494,12,0,0,0
3388,11,0,1,0
4700,11,0,23,0
1883,12,0,23,0
840,12,0,23,0
3706,11,0,23,0
4631,7,30,10,30
4631,12,0,15,0
4631,19,30,22,0
3934,8,30,22,0
225,11,0,23,0
2689,12,30,14,45
2689,19,30,23,45
1037,12,0,0,0
6992,12,0,0,0
1531,12,30,15,30
1531,19,0,0,30
2783,7,0,0,0
167,12,30,23,30
949,12,0,23,30
1937,11,30,16,0
1937,18,0,23,30
3428,12,0,16,0
3428,19,30,23,0
1333,12,0,23,0
898,11,0,1,0
3491,11,0,23,0
4227,10,0,23,0
3242,11,0,1,0
5503,19,30,0,0
450,11,0,23,30
2440,12,30,23,0
3207,12,0,1,0
3542,12,30,15,30
3542,19,30,0,0
3083,11,0,0,30
3539,8,0,1,0
1507,11,0,23,0
426,8,0,22,30
1467,12,30,15,15
1467,19,30,23,15
122,12,0,15,30
122,19,0,0,0
4851,12,0,1,30
3406,11,0,23,0
1063,11,0,15,30
1063,19,0,0,0
451,11,0,0,0
3041,10,0,22,30
4746,10,0,23,0
3255,12,0,0,0
64,12,0,15,0
64,19,30,23,0
3235,12,30,15,0
3235,19,30,23,0
4833,12,0,0,0
3225,15,0,23,30
4830,12,0,23,0
6009,12,0,23,0
385,11,0,23,0
1219,12,0,23,0
6616,12,0,0,0
387,11,0,23,0
2586,12,0,15,0
2586,18,0,23,0
171,7,0,0,45
1851,11,0,0,0
4923,19,30,0,30
414,12,0,23,30
2780,19,0,23,30
278,11,0,23,0
4096,11,30,23,0
3721,12,30,23,30
209,11,0,23,0
2148,11,45,15,30
2148,19,0,23,30
69,12,0,0,0
6630,7,0,0,45
950,11,0,16,0
950,18,0,23,0
3707,10,0,23,0
1244,12,0,0,0
1036,12,0,16,0
1036,18,0,23,0
3600,11,30,15,30
3600,18,0,23,30
2971,11,30,0,0
1243,12,0,0,0
422,12,0,15,30
422,19,30,23,30
3696,12,30,15,30
3696,19,30,23,0
224,11,0,23,0
1218,12,30,15,30
1218,19,30,23,0
2947,12,30,15,30
2947,18,30,23,30
2572,11,0,23,0
6968,11,30,23,30
270,11,0,1,0
3269,19,0,2,0
243,11,0,23,0
4834,10,30,1,0
4296,8,0,19,0
1217,12,0,0,30
899,8,0,23,0
1040,12,0,15,30
1040,18,0,23,0
6742,7,0,23,0
3926,12,30,15,0
3926,19,30,0,0
930,11,0,0,30
3802,12,0,0,0
1329,9,30,21,30
1627,12,0,23,30
1491,11,0,23,0
2778,12,0,15,0
2778,19,0,23,0
4048,10,0,23,0
1396,11,0,23,0
4863,11,0,23,0
927,12,0,23,30
2866,12,0,23,0
1207,11,0,23,0
801,12,0,1,0
50,12,0,0,0
65,12,0,0,30
2701,18,30,23,30
4385,12,0,23,30
4900,12,0,2,0
5711,11,30,23,30
2429,11,0,23,0
6338,12,0,1,0
483,12,0,15,30
483,19,0,0,0
4662,11,0,23,0
4401,12,0,23,30
1734,11,0,0,30
2180,10,0,23,0
1895,12,0,0,0
2150,11,0,0,0
366,11,0,23,0
807,11,0,23,0
2143,11,0,23,0
2438,12,0,16,0
2438,18,0,23,30
5115,11,0,23,0
3783,11,0,0,30
130,12,30,15,30
130,19,30,23,0
858,12,0,23,0
5712,11,30,23,30
4574,12,0,23,30
774,10,0,1,0
820,10,30,22,0
1848,7,0,0,0
3034,11,0,23,0
3400,12,0,15,0
3400,18,0,23,0
4642,12,30,15,0
4642,19,30,23,0
3576,11,0,23,0
4362,0,0,0,0
3208,21,30,4,0
497,8,0,23,0
2329,12,0,16,0
2329,19,0,23,0
3138,12,0,2,0
3344,11,0,23,0
305,8,0,22,30
6863,11,0,19,0
2845,8,0,22,30
4724,11,0,23,0
948,11,0,15,30
948,19,0,23,30
2644,11,0,15,0
2644,18,0,23,0
4249,10,30,20,0
1683,12,0,23,0
3921,11,0,23,30
125,12,30,23,0
1805,12,30,23,0
5548,12,0,23,30
2770,0,0,0,0
1876,12,0,23,30
3674,11,30,1,0
5588,12,0,23,0
4284,0,0,0,0
4052,12,0,0,0
2430,12,0,23,0
1669,7,0,23,30
828,11,0,23,0
1082,11,0,23,0
4857,11,0,23,0
3106,11,0,23,0
2811,12,0,23,30
3589,10,0,23,30
2682,12,30,14,45
2682,19,30,23,45
4810,0,0,0,0
168,11,0,23,0
329,11,0,23,0
3840,17,0,23,30
1538,11,0,23,30
1167,12,0,15,30
1167,19,0,0,0
3749,11,0,23,0
3860,12,0,1,0
6725,12,0,15,0
6725,19,0,23,0
2771,12,30,15,0
2771,19,30,0,0
2518,11,0,23,0
3349,12,0,23,30
175,7,0,1,0
2227,11,0,23,0
435,11,0,0,0
3891,11,0,0,0
3774,11,0,23,0
3806,9,30,22,30
1480,11,30,16,30
1480,18,30,23,30
3091,11,0,0,0
5052,12,0,0,0
3171,12,0,0,0
103,12,0,0,0
121,12,0,0,0
132,12,0,15,15
132,19,0,0,0
1509,10,0,21,30
3246,12,30,15,0
3246,19,30,0,45
2708,6,0,1,0
2747,0,0,0,0
2903,11,30,0,0
3276,12,0,1,0
2772,12,0,0,0
3924,0,0,0,0
2541,12,0,15,30
2541,18,30,23,30
936,11,0,23,0
2784,12,0,0,0
425,11,30,23,30
1245,12,0,2,0
2439,12,0,15,30
2439,19,0,23,30
412,11,0,23,0
4754,12,0,1,0
2226,11,0,23,0
457,11,0,15,30
457,19,0,23,0
1028,8,0,16,0
1028,19,0,23,0
4250,11,0,16,0
4250,18,0,23,0
903,11,0,23,0
6805,12,0,1,0
5733,12,0,23,0
5910,12,0,0,0
1670,0,0,0,0
821,12,0,0,0
3814,11,0,23,0
3347,13,0,23,30
67,11,30,23,30
131,12,30,15,30
131,19,30,23,30
474,11,0,23,0
3240,14,0,3,0
7027,11,0,0,0
6179,13,0,23,0
815,12,15,16,0
815,19,0,0,0
5055,7,30,11,0
5055,16,0,22,0
4910,19,0,0,0
5001,12,0,23,30
2645,12,0,15,30
2645,19,0,23,0
1067,12,0,23,30
2165,12,0,16,0
2165,19,0,22,30
2232,12,0,15,15
2232,18,30,23,15
192,7,0,0,45
1021,10,0,22,30
3843,11,0,23,0
68,12,0,0,0
1529,12,30,15,30
1529,19,30,23,30
2797,12,0,23,0
219,11,0,23,0
3914,12,0,2,0
2799,7,0,10,30
2799,12,30,15,30
2799,19,30,23,30
997,12,0,15,0
997,19,0,23,0
3766,11,0,23,0
1406,11,30,15,30
1406,19,30,22,30
6604,10,0,15,0
6604,17,0,23,0
4399,12,0,24,0
4399,0,0,1,0
3265,12,0,1,0
3381,11,0,23,0
1275,12,0,0,0
757,9,0,23,0
3595,12,0,23,0
3084,12,0,0,0
3027,12,0,15,0
3027,19,0,23,30
4479,11,0,23,0
2483,11,0,23,0
6325,11,0,23,30
5818,11,0,1,0
1241,12,0,1,0
2663,12,0,0,30
484,11,0,23,0
3039,11,0,23,0
4257,11,0,23,0
427,8,0,22,30
2667,12,0,16,0
2667,19,0,23,0
3387,15,0,1,0
365,11,0,23,0
2431,12,0,23,0
591,10,0,22,45
3547,19,0,0,0
4450,12,0,23,0
3675,11,0,23,0
4470,11,0,23,0
66,10,0,0,0
439,11,0,0,0
2598,12,0,16,0
2598,18,0,23,0
3307,12,0,15,15
3307,19,0,23,15
2156,12,0,16,0
2156,19,0,23,0
3584,19,30,2,0
2217,12,0,15,0
2217,18,0,23,0
1621,11,30,15,30
1621,19,0,23,30
3232,12,0,0,30
3268,19,30,5,0
839,12,0,15,15
839,18,30,23,15
1149,11,0,17,0
1149,19,0,23,0
4902,6,0,1,0
227,10,0,23,0
317,11,0,23,0
996,11,0,23,30
1220,11,30,23,30
1173,8,30,23,0
285,12,0,0,0
2342,11,0,1,0
1143,11,0,0,0
2781,19,0,23,30
202,11,0,23,0
1666,11,0,23,0
2303,11,0,23,0
1616,10,0,1,0
3722,12,0,15,30
3722,19,0,0,0
4956,12,0,23,0
1253,12,30,23,0
966,12,0,16,0
966,19,0,23,0
1065,12,0,0,0
2234,12,0,0,0
1654,18,0,23,0
1684,12,0,23,0
3564,12,0,23,0
4739,12,0,16,0
4739,18,0,23,0
4251,10,0,22,0
4547,12,0,23,30
776,11,0,1,0
954,7,30,22,45
2966,12,0,0,0
1902,9,30,20,30
3678,12,0,23,0
3168,12,30,0,30
3712,12,0,23,0
3858,11,0,16,0
3858,19,0,23,0
5518,11,0,23,0
2826,11,0,15,30
2826,18,0,22,30
3213,12,0,23,0
3426,12,0,0,30
4927,10,0,23,0
4626,9,0,1,0
112,12,30,15,15
112,19,30,23,30
1092,10,0,1,0
1492,11,0,23,0
1301,7,30,10,30
1301,11,0,16,0
1301,19,30,23,0
3174,12,0,0,0
919,12,0,15,30
919,19,0,23,30
2609,12,0,0,30
5173,11,0,23,0
2904,7,0,10,30
2904,12,30,15,30
2904,19,0,23,0
3086,12,30,23,30
3449,11,0,23,0
491,9,0,23,0
3817,12,0,23,0
2443,19,0,23,30
2825,12,0,0,0
4702,12,0,23,30
4743,11,0,23,0
1060,12,0,23,0
3906,11,30,1,0
2672,12,0,15,0
2672,19,0,23,0
3598,12,0,15,0
3598,19,0,24,0
1769,12,30,0,0
4855,11,0,23,0
715,12,0,23,30
1161,11,0,23,30
482,12,0,23,0
2118,10,0,1,0
207,11,0,23,0
445,12,0,23,0
833,12,0,23,0
722,12,0,1,0
3959,0,0,0,0
3580,12,0,0,0
2840,11,0,23,45
4825,11,30,22,0
3606,8,30,23,0
480,11,0,23,0
668,12,30,0,30
1791,11,0,0,0
2004,11,30,15,0
2004,19,0,23,0
3425,11,30,23,0
4769,12,0,0,0
2437,12,0,0,30
1882,8,0,23,0
1365,12,30,0,0
215,11,0,23,0
428,11,0,22,0
2114,12,0,15,0
2114,18,0,22,0
4749,12,0,15,30
4749,17,30,23,0
3311,11,30,1,0
2939,12,0,23,0
1836,11,0,23,0
1838,11,0,23,0
2326,11,0,23,0
6003,11,30,15,30
6003,19,0,22,30
4241,12,0,0,0
4901,12,0,23,30
6984,21,0,2,0
5608,12,0,23,0
1781,11,0,22,30
1267,12,0,15,0
1267,19,0,23,30
921,12,30,1,0
3741,12,0,16,0
3741,19,0,23,0
6392,12,0,16,0
6392,18,30,23,0
4722,12,30,16,30
4722,19,30,0,0
1032,12,0,23,30
200,11,0,23,0
363,11,0,23,0
3861,12,0,0,0
3905,11,0,15,30
3905,18,30,23,0
5982,11,0,23,0
4102,11,30,23,0
3081,11,0,0,30
5141,12,0,0,0
5172,10,0,23,0
3371,11,0,23,0
4050,11,0,23,0
2985,11,0,23,0
5941,11,0,22,30
5104,7,0,23,0
1677,12,0,15,0
1677,18,0,23,30
3754,8,30,22,30
5946,11,0,23,30
1875,12,0,16,0
1875,19,0,23,0
3709,11,0,23,0
406,12,0,23,0
3788,8,0,22,0
2622,12,0,22,0
2009,13,0,23,0
1516,10,0,23,0
6204,11,0,23,0
4487,12,30,15,0
4487,19,30,0,0
2115,19,0,1,0
441,11,0,0,0
4343,8,0,22,30
851,8,0,23,0
967,9,0,23,0
3206,17,0,2,0
5736,8,30,23,0
160,11,0,22,30
1846,11,0,23,0
3910,0,0,0,0
5754,11,30,23,0
875,11,30,15,30
875,19,0,23,0
2665,11,0,23,0
1497,8,0,22,0
4871,11,30,23,30
1729,11,0,23,0
1375,12,0,23,0
572,12,0,23,30
1258,11,0,23,0
2873,11,30,23,30
4404,0,0,0,0
223,11,0,23,0
320,8,0,22,30
5552,12,0,23,0
1913,11,0,23,0
5847,11,30,0,30
4567,11,0,1,0
105,11,30,23,30
1053,11,0,15,0
1053,19,0,23,0
4726,12,0,23,45
4568,12,0,23,30
576,11,0,15,30
576,19,0,23,0
3065,8,30,23,0
1162,11,0,0,0
230,11,0,23,0
3306,12,30,15,15
3306,19,0,23,15
386,11,0,23,0
348,11,0,23,30
1733,11,0,23,0
764,11,0,23,0
3764,11,0,23,0
4606,9,0,2,0
893,12,0,23,30
388,11,0,23,0
980,11,30,15,30
980,19,30,23,30
4171,10,0,22,30
1785,12,30,15,30
1785,19,0,23,30
543,11,0,0,0
2762,0,0,0,0
4917,19,0,0,0
3226,17,0,1,0
3544,11,30,23,30
6842,8,0,20,0
3251,12,0,23,30
905,11,0,0,0
1661,13,0,15,30
1661,19,30,22,30
1473,11,0,23,0
838,12,0,15,15
838,18,30,23,15
242,11,0,23,0
582,11,0,23,30
1675,12,0,23,30
2091,12,0,16,0
2091,19,0,23,0
3699,11,0,23,0
1084,11,0,23,0
2457,11,0,16,0
2457,18,0,23,0
4486,0,0,0,0
3176,12,0,0,0
229,11,0,23,0
393,11,0,23,0
245,11,0,23,0
338,11,30,23,30
1951,12,0,0,0
2793,10,0,23,0
1722,11,0,16,0
1722,19,0,23,0
3953,12,0,2,0
2614,11,30,0,0
3402,12,0,22,0
7061,12,0,1,0
3575,12,0,15,0
3575,18,0,23,0
4618,10,0,21,30
169,11,0,23,0
3231,10,0,23,0
4159,11,0,23,0
2885,12,0,15,0
2885,18,0,23,0
4271,11,0,23,0
3390,11,30,15,30
3390,19,0,23,30
2271,11,0,23,0
5955,11,0,23,0
452,11,0,0,0
3087,11,30,0,30
1135,12,0,22,45
1839,11,0,23,0
3964,12,0,0,45
3414,12,0,23,0
1555,9,0,23,0
5207,12,0,23,0
1239,11,0,23,0
2743,18,0,0,30
2530,11,30,23,0
775,9,0,1,0
810,8,0,23,0
3908,18,0,2,0
4886,9,30,23,0
3719,12,0,0,0
157,8,0,23,0
3164,12,0,1,0
7036,12,0,0,0
7048,10,30,21,30
4922,10,0,0,30
5212,12,0,23,30
2898,12,0,0,30
3032,11,0,23,0
3935,10,0,0,0
2589,12,30,15,0
2589,18,0,23,0
2117,9,0,1,0
1453,11,0,23,0
6065,11,0,0,0
3379,12,0,14,0
3379,19,0,23,30
4552,11,30,23,30
7001,11,30,0,30
2121,12,0,0,0
926,11,0,23,0
3942,0,0,0,0
4727,10,30,23,30
4611,0,0,0,0
4738,11,0,0,0
773,10,0,1,0
6542,11,0,23,0
3212,12,30,0,30
402,12,0,23,0
933,11,0,23,0
313,8,0,23,0
909,11,30,0,30
3728,12,0,16,0
3728,19,0,23,0
6794,11,0,23,0
4481,12,30,23,30
4403,12,0,23,0
829,12,0,23,0
3937,0,0,0,0
4719,12,30,14,45
4719,19,30,23,30
4838,13,0,23,0
5898,11,30,0,30
1075,11,0,23,0
3936,10,0,0,0
6200,11,30,0,30
3274,12,0,0,30
4413,10,0,23,0
1216,11,0,23,0
4045,10,0,23,0
403,11,0,23,0
730,12,0,23,30
148,11,0,22,30
282,11,0,23,0
1055,11,0,0,0
6808,12,30,15,0
6808,19,30,23,30
4247,11,0,0,0
4270,12,0,15,30
4270,18,30,23,0
4142,7,0,1,0
3594,12,0,23,0
4938,12,0,23,30
152,11,0,23,0
742,10,30,15,30
742,18,30,22,0
1443,12,0,23,0
4263,10,0,23,0
4473,11,0,23,0
4146,10,30,0,0
3640,11,0,23,0
4994,11,0,23,0
3312,11,30,0,30
884,9,30,22,0
298,8,0,0,0
3771,11,0,23,0
2394,11,30,23,30
2460,12,0,15,0
2460,19,0,23,0
4931,11,0,23,0
6171,13,0,23,0
5138,12,0,23,30
5210,7,0,10,30
5210,12,30,15,0
5210,19,0,23,30
1208,11,0,23,0
324,7,30,1,30
3007,12,0,15,30
3007,19,0,23,30
3716,9,0,22,30
3796,11,0,15,30
3796,19,0,23,0
1440,12,0,0,0
6809,11,0,23,0
5587,11,0,23,0
4659,11,0,23,0
238,11,0,23,0
1751,11,0,23,0
3511,11,0,0,0
5244,11,0,23,0
1240,11,0,23,0
185,11,0,23,0
1700,11,0,23,30
1786,11,0,1,0
2149,8,0,23,0
6812,19,0,23,30
4748,12,0,23,0
1721,12,0,15,0
1721,19,0,23,0
1974,11,0,22,0
2834,11,0,23,30
1681,11,30,16,0
1681,18,0,23,0
3043,11,0,23,0
4262,9,30,21,30
3291,11,30,0,0
4620,11,0,21,30
2228,11,0,23,0
1692,12,0,22,0
3844,11,0,23,0
3855,12,0,15,0
3855,19,0,23,0
2229,12,0,23,30
3200,17,30,3,0
4660,11,0,23,0
1804,12,30,23,0
465,0,0,0,0
1061,12,0,23,30
3916,11,0,23,0
2038,10,0,22,30
1466,11,0,23,0
6995,11,0,23,0
5980,0,0,0,0
4355,12,0,14,30
4355,19,0,23,30
1698,12,0,0,0
1315,11,0,23,0
3756,11,0,23,0
3925,12,30,15,30
3925,19,30,23,30
2238,12,0,0,0
1348,11,0,16,0
1348,19,0,0,0
1313,11,0,23,0
1676,19,0,23,0
894,11,0,0,0
4092,11,0,23,0
3483,12,0,15,0
3483,19,0,23,0
4161,12,0,1,0
1745,11,0,22,30
2746,19,0,23,0
956,11,0,22,0
3604,12,0,0,0
1445,10,0,23,0
443,12,30,16,0
443,18,30,23,0
3455,11,0,23,0
201,11,0,23,0
3859,12,0,1,0
1881,12,0,23,0
3642,12,0,23,0
1424,9,0,23,0
1439,12,0,15,30
1439,19,0,23,30
3195,12,0,14,45
3195,19,0,23,45
4916,11,0,1,0
355,8,0,23,0
1056,12,0,23,30
1085,11,0,23,0
3412,12,0,23,0
1413,11,0,23,0
4759,10,30,23,0
5399,11,30,1,30
1030,11,0,23,0
3629,11,0,23,0
1113,12,0,23,30
2749,7,30,23,30
3518,11,0,23,0
6955,19,0,0,0
3120,11,0,23,0
3355,11,0,23,0
147,11,0,23,0
416,11,0,0,30
565,11,0,23,0
2670,11,0,23,30
4818,11,0,23,30
5603,10,30,15,0
5603,19,0,23,0
5913,12,0,16,0
5913,18,0,23,0
3222,12,0,23,0
401,11,0,23,0
1938,11,0,23,0
3173,11,30,23,0
1703,13,0,23,0
2752,12,0,15,0
2752,19,0,23,30
2761,12,0,0,0
897,12,0,23,0
908,12,0,0,0
1086,11,0,23,0
4160,12,0,0,0
2221,11,30,15,30
2221,19,0,23,0
2146,8,0,22,0
2167,12,0,16,0
2167,18,0,23,0
2982,12,0,0,0
803,12,0,0,30
3506,9,0,21,0
3647,0,0,0,0
1547,12,0,23,30
5639,11,0,23,0
5644,11,0,0,0
3309,12,0,15,15
3309,19,0,23,15
4493,19,0,23,30
2272,9,30,23,0
134,12,0,0,0
680,0,0,0,0
2276,11,0,23,0
4544,11,0,23,0
3818,12,30,23,0
1345,12,0,15,0
1345,19,0,23,0
4912,11,30,15,30
4912,19,0,23,0
1185,11,0,0,0
783,9,0,23,0
2331,11,0,23,0
1346,12,0,15,0
1346,19,0,23,0
2828,12,0,16,0
2828,19,0,23,30
3220,11,0,23,0
3346,11,0,23,0
6866,11,0,23,0
800,12,0,1,30
2093,10,0,16,0
2093,19,0,23,0
1573,9,0,23,0
1372,8,30,23,0
1727,11,0,23,0
720,12,0,0,0
1342,11,0,23,0
1618,7,0,23,0
4298,11,0,23,0
4389,12,0,14,45
4389,19,0,23,45
3035,11,0,0,0
2753,12,0,23,30
1223,11,0,23,0
780,12,0,0,0
2352,11,0,23,0
1611,12,0,23,30
6475,11,0,23,0
3329,11,0,23,0
5124,12,0,16,0
5124,19,0,23,30
3714,11,0,23,0
3740,9,0,22,0
